POD név;Változó név;Idő;Érték [kWh];Státusz
Szk kft;'+A';2024.03.04 21:30:00;1,347;W
Szk kft;'+A';2024.03.04 21:45:00;1,57;W
Szk kft;'+A';2024.03.04 22:00:00;1,587;W
Szk kft;'+A';2024.03.04 22:15:00;1,389;W
Szk kft;'+A';2024.03.04 22:30:00;1,404;W
Szk kft;'+A';2024.03.04 22:45:00;1,215;W
Szk kft;'+A';2024.03.04 23:00:00;1,149;W
Szk kft;'+A';2024.03.04 23:15:00;1,042;W
Szk kft;'+A';2024.03.04 23:30:00;1,81;W
Szk kft;'+A';2024.03.04 23:45:00;1,34;W
Szk kft;'+A';2024.03.05 00:00:00;1,106;W
Szk kft;'+A';2024.03.05 00:15:00;1,01;W
Szk kft;'+A';2024.03.05 00:30:00;0,715;W
Szk kft;'+A';2024.03.05 00:45:00;0,629;W
Szk kft;'+A';2024.03.05 01:00:00;0,551;W
Szk kft;'+A';2024.03.05 01:15:00;0,575;W
Szk kft;'+A';2024.03.05 01:30:00;0,587;W
Szk kft;'+A';2024.03.05 01:45:00;0,551;W
Szk kft;'+A';2024.03.05 02:00:00;0,535;W
Szk kft;'+A';2024.03.05 02:15:00;0,674;W
Szk kft;'+A';2024.03.05 02:30:00;0,438;W
Szk kft;'+A';2024.03.05 02:45:00;0,492;W
Szk kft;'+A';2024.03.05 03:00:00;0,638;W
Szk kft;'+A';2024.03.05 03:15:00;0,456;W
Szk kft;'+A';2024.03.05 03:30:00;0,561;W
Szk kft;'+A';2024.03.05 03:45:00;0,514;W
Szk kft;'+A';2024.03.05 04:00:00;0,431;W
Szk kft;'+A';2024.03.05 04:15:00;0,687;W
Szk kft;'+A';2024.03.05 04:30:00;0,45;W
Szk kft;'+A';2024.03.05 04:45:00;0,459;W
Szk kft;'+A';2024.03.05 05:00:00;0,563;W
Szk kft;'+A';2024.03.05 05:15:00;0,431;W
Szk kft;'+A';2024.03.05 05:30:00;0,537;W
Szk kft;'+A';2024.03.05 05:45:00;0,456;W
Szk kft;'+A';2024.03.05 06:00:00;0,471;W
Szk kft;'+A';2024.03.05 06:15:00;0,527;W
Szk kft;'+A';2024.03.05 06:30:00;0,536;W
Szk kft;'+A';2024.03.05 06:45:00;0,366;W
Szk kft;'+A';2024.03.05 07:00:00;0,38;W
Szk kft;'+A';2024.03.05 07:15:00;0,694;W
Szk kft;'+A';2024.03.05 07:30:00;0,347;W
Szk kft;'+A';2024.03.05 07:45:00;0,266;W
Szk kft;'+A';2024.03.05 08:00:00;0,12;W
Szk kft;'+A';2024.03.05 08:15:00;0,179;W
Szk kft;'+A';2024.03.05 08:30:00;0,264;W
Szk kft;'+A';2024.03.05 08:45:00;0,318;W
Szk kft;'+A';2024.03.05 09:00:00;0,248;W
Szk kft;'+A';2024.03.05 09:15:00;0,278;W
Szk kft;'+A';2024.03.05 09:30:00;0,215;W
Szk kft;'+A';2024.03.05 09:45:00;0,112;W
Szk kft;'+A';2024.03.05 10:00:00;0,004;W
Szk kft;'+A';2024.03.05 10:15:00;0,103;W
Szk kft;'+A';2024.03.05 10:30:00;0,228;W
Szk kft;'+A';2024.03.05 10:45:00;0,122;W
Szk kft;'+A';2024.03.05 11:00:00;0,033;W
Szk kft;'+A';2024.03.05 11:15:00;0,002;W
Szk kft;'+A';2024.03.05 11:30:00;0;W
Szk kft;'+A';2024.03.05 11:45:00;0;W
Szk kft;'+A';2024.03.05 12:00:00;0;W
Szk kft;'+A';2024.03.05 12:15:00;0,037;W
Szk kft;'+A';2024.03.05 12:30:00;0,049;W
Szk kft;'+A';2024.03.05 12:45:00;0,043;W
Szk kft;'+A';2024.03.05 13:00:00;0;W
Szk kft;'+A';2024.03.05 13:15:00;0;W
Szk kft;'+A';2024.03.05 13:30:00;0,007;W
Szk kft;'+A';2024.03.05 13:45:00;0,002;W
Szk kft;'+A';2024.03.05 14:00:00;0;W
Szk kft;'+A';2024.03.05 14:15:00;0;W
Szk kft;'+A';2024.03.05 14:30:00;0,08;W
Szk kft;'+A';2024.03.05 14:45:00;0,035;W
Szk kft;'+A';2024.03.05 15:00:00;0,101;W
Szk kft;'+A';2024.03.05 15:15:00;0,343;W
Szk kft;'+A';2024.03.05 15:30:00;0,274;W
Szk kft;'+A';2024.03.05 15:45:00;0,794;W
Szk kft;'+A';2024.03.05 16:00:00;1,031;W
Szk kft;'+A';2024.03.05 16:15:00;0,772;W
Szk kft;'+A';2024.03.05 16:30:00;0,802;W
Szk kft;'+A';2024.03.05 16:45:00;0,915;W
Szk kft;'+A';2024.03.05 17:00:00;1,084;W
Szk kft;'+A';2024.03.05 17:15:00;1,341;W
Szk kft;'+A';2024.03.05 17:30:00;1,21;W
Szk kft;'+A';2024.03.05 17:45:00;1,242;W
Szk kft;'+A';2024.03.05 18:00:00;1,736;W
Szk kft;'+A';2024.03.05 18:15:00;1,861;W
Szk kft;'+A';2024.03.05 18:30:00;1,979;W
Szk kft;'+A';2024.03.05 18:45:00;1,808;W
Szk kft;'+A';2024.03.05 19:00:00;2,238;W
Szk kft;'+A';2024.03.05 19:15:00;2,572;W
Szk kft;'+A';2024.03.05 19:30:00;2,398;W
Szk kft;'+A';2024.03.05 19:45:00;2,358;W
Szk kft;'+A';2024.03.05 20:00:00;2,485;W
Szk kft;'+A';2024.03.05 20:15:00;2,645;W
Szk kft;'+A';2024.03.05 20:30:00;2,546;W
Szk kft;'+A';2024.03.05 20:45:00;3,183;W
Szk kft;'+A';2024.03.05 21:00:00;2,802;W
Szk kft;'+A';2024.03.05 21:15:00;2,862;W
Szk kft;'+A';2024.03.05 21:30:00;2,75;W
Szk kft;'+A';2024.03.05 21:45:00;2,951;W
Szk kft;'+A';2024.03.05 22:00:00;3,079;W
Szk kft;'+A';2024.03.05 22:15:00;3,184;W
Szk kft;'+A';2024.03.05 22:30:00;3,214;W
Szk kft;'+A';2024.03.05 22:45:00;3,495;W
Szk kft;'+A';2024.03.05 23:00:00;3,105;W
Szk kft;'+A';2024.03.05 23:15:00;3,627;W
Szk kft;'+A';2024.03.05 23:30:00;3,578;W
Szk kft;'+A';2024.03.05 23:45:00;3,499;W
Szk kft;'+A';2024.03.06 00:00:00;3,662;W
Szk kft;'+A';2024.03.06 00:15:00;2,429;W
Szk kft;'+A';2024.03.06 00:30:00;1,128;W
Szk kft;'+A';2024.03.06 00:45:00;0,815;W
Szk kft;'+A';2024.03.06 01:00:00;0,721;W
Szk kft;'+A';2024.03.06 01:15:00;0,663;W
Szk kft;'+A';2024.03.06 01:30:00;0,709;W
Szk kft;'+A';2024.03.06 01:45:00;0,591;W
Szk kft;'+A';2024.03.06 02:00:00;0,592;W
Szk kft;'+A';2024.03.06 02:15:00;0,668;W
Szk kft;'+A';2024.03.06 02:30:00;0,612;W
Szk kft;'+A';2024.03.06 02:45:00;0,613;W
Szk kft;'+A';2024.03.06 03:00:00;0,528;W
Szk kft;'+A';2024.03.06 03:15:00;0,461;W
Szk kft;'+A';2024.03.06 03:30:00;0,632;W
Szk kft;'+A';2024.03.06 03:45:00;0,519;W
Szk kft;'+A';2024.03.06 04:00:00;0,384;W
Szk kft;'+A';2024.03.06 04:15:00;0,579;W
Szk kft;'+A';2024.03.06 04:30:00;0,471;W
Szk kft;'+A';2024.03.06 04:45:00;0,464;W
Szk kft;'+A';2024.03.06 05:00:00;0,601;W
Szk kft;'+A';2024.03.06 05:15:00;0,397;W
Szk kft;'+A';2024.03.06 05:30:00;0,531;W
Szk kft;'+A';2024.03.06 05:45:00;0,484;W
Szk kft;'+A';2024.03.06 06:00:00;0,436;W
Szk kft;'+A';2024.03.06 06:15:00;0,536;W
Szk kft;'+A';2024.03.06 06:30:00;0,432;W
Szk kft;'+A';2024.03.06 06:45:00;0,463;W
Szk kft;'+A';2024.03.06 07:00:00;0,41;W
Szk kft;'+A';2024.03.06 07:15:00;0,741;W
Szk kft;'+A';2024.03.06 07:30:00;0,219;W
Szk kft;'+A';2024.03.06 07:45:00;0,409;W
Szk kft;'+A';2024.03.06 08:00:00;0,279;W
Szk kft;'+A';2024.03.06 08:15:00;0,154;W
Szk kft;'+A';2024.03.06 08:30:00;0,231;W
Szk kft;'+A';2024.03.06 08:45:00;0,105;W
Szk kft;'+A';2024.03.06 09:00:00;0,063;W
Szk kft;'+A';2024.03.06 09:15:00;0,006;W
Szk kft;'+A';2024.03.06 09:30:00;0,115;W
Szk kft;'+A';2024.03.06 09:45:00;0,127;W
Szk kft;'+A';2024.03.06 10:00:00;0;W
Szk kft;'+A';2024.03.06 10:15:00;0;W
Szk kft;'+A';2024.03.06 10:30:00;0,001;W
Szk kft;'+A';2024.03.06 10:45:00;0;W
Szk kft;'+A';2024.03.06 11:00:00;0;W
Szk kft;'+A';2024.03.06 11:15:00;0;W
Szk kft;'+A';2024.03.06 11:30:00;0;W
Szk kft;'+A';2024.03.06 11:45:00;0;W
Szk kft;'+A';2024.03.06 12:00:00;0;W
Szk kft;'+A';2024.03.06 12:15:00;0;W
Szk kft;'+A';2024.03.06 12:30:00;0,04;W
Szk kft;'+A';2024.03.06 12:45:00;0,25;W
Szk kft;'+A';2024.03.06 13:00:00;0,255;W
Szk kft;'+A';2024.03.06 13:15:00;0,07;W
Szk kft;'+A';2024.03.06 13:30:00;0,281;W
Szk kft;'+A';2024.03.06 13:45:00;0,385;W
Szk kft;'+A';2024.03.06 14:00:00;0,076;W
Szk kft;'+A';2024.03.06 14:15:00;0,038;W
Szk kft;'+A';2024.03.06 14:30:00;0,099;W
Szk kft;'+A';2024.03.06 14:45:00;0,553;W
Szk kft;'+A';2024.03.06 15:00:00;1,124;W
Szk kft;'+A';2024.03.06 15:15:00;1,126;W
Szk kft;'+A';2024.03.06 15:30:00;0,776;W
Szk kft;'+A';2024.03.06 15:45:00;0,99;W
Szk kft;'+A';2024.03.06 16:00:00;1,034;W
Szk kft;'+A';2024.03.06 16:15:00;0,841;W
Szk kft;'+A';2024.03.06 16:30:00;0,948;W
Szk kft;'+A';2024.03.06 16:45:00;1,086;W
Szk kft;'+A';2024.03.06 17:00:00;1,245;W
Szk kft;'+A';2024.03.06 17:15:00;1,455;W
Szk kft;'+A';2024.03.06 17:30:00;1,584;W
Szk kft;'+A';2024.03.06 17:45:00;1,886;W
Szk kft;'+A';2024.03.06 18:00:00;1,651;W
Szk kft;'+A';2024.03.06 18:15:00;2,255;W
Szk kft;'+A';2024.03.06 18:30:00;2,446;W
Szk kft;'+A';2024.03.06 18:45:00;2,138;W
Szk kft;'+A';2024.03.06 19:00:00;1,839;W
Szk kft;'+A';2024.03.06 19:15:00;1,922;W
Szk kft;'+A';2024.03.06 19:30:00;1,885;W
Szk kft;'+A';2024.03.06 19:45:00;1,767;W
Szk kft;'+A';2024.03.06 20:00:00;1,498;W
Szk kft;'+A';2024.03.06 20:15:00;1,749;W
Szk kft;'+A';2024.03.06 20:30:00;1,767;W
Szk kft;'+A';2024.03.06 20:45:00;1,679;W
Szk kft;'+A';2024.03.06 21:00:00;1,69;W
Szk kft;'+A';2024.03.06 21:15:00;1,759;W
Szk kft;'+A';2024.03.06 21:30:00;1,598;W
Szk kft;'+A';2024.03.06 21:45:00;1,709;W
Szk kft;'+A';2024.03.06 22:00:00;1,682;W
Szk kft;'+A';2024.03.06 22:15:00;1,704;W
Szk kft;'+A';2024.03.06 22:30:00;1,705;W
Szk kft;'+A';2024.03.06 22:45:00;1,695;W
Szk kft;'+A';2024.03.06 23:00:00;1,339;W
Szk kft;'+A';2024.03.06 23:15:00;1,338;W
Szk kft;'+A';2024.03.06 23:30:00;1,184;W
Szk kft;'+A';2024.03.06 23:45:00;1,096;W
Szk kft;'+A';2024.03.07 00:00:00;0,979;W
Szk kft;'+A';2024.03.07 00:15:00;1,004;W
Szk kft;'+A';2024.03.07 00:30:00;1,008;W
Szk kft;'+A';2024.03.07 00:45:00;0,835;W
Szk kft;'+A';2024.03.07 01:00:00;0,824;W
Szk kft;'+A';2024.03.07 01:15:00;0,912;W
Szk kft;'+A';2024.03.07 01:30:00;0,735;W
Szk kft;'+A';2024.03.07 01:45:00;0,709;W
Szk kft;'+A';2024.03.07 02:00:00;0,696;W
Szk kft;'+A';2024.03.07 02:15:00;0,609;W
Szk kft;'+A';2024.03.07 02:30:00;0,661;W
Szk kft;'+A';2024.03.07 02:45:00;0,673;W
Szk kft;'+A';2024.03.07 03:00:00;0,603;W
Szk kft;'+A';2024.03.07 03:15:00;0,64;W
Szk kft;'+A';2024.03.07 03:30:00;0,614;W
Szk kft;'+A';2024.03.07 03:45:00;0,562;W
Szk kft;'+A';2024.03.07 04:00:00;0,579;W
Szk kft;'+A';2024.03.07 04:15:00;0,584;W
Szk kft;'+A';2024.03.07 04:30:00;0,538;W
Szk kft;'+A';2024.03.07 04:45:00;0,605;W
Szk kft;'+A';2024.03.07 05:00:00;0,514;W
Szk kft;'+A';2024.03.07 05:15:00;0,518;W
Szk kft;'+A';2024.03.07 05:30:00;0,619;W
Szk kft;'+A';2024.03.07 05:45:00;0,497;W
Szk kft;'+A';2024.03.07 06:00:00;0,528;W
Szk kft;'+A';2024.03.07 06:15:00;0,624;W
Szk kft;'+A';2024.03.07 06:30:00;0,541;W
Szk kft;'+A';2024.03.07 06:45:00;0,549;W
Szk kft;'+A';2024.03.07 07:00:00;0,485;W
Szk kft;'+A';2024.03.07 07:15:00;0,413;W
Szk kft;'+A';2024.03.07 07:30:00;0,338;W
Szk kft;'+A';2024.03.07 07:45:00;0,327;W
Szk kft;'+A';2024.03.07 08:00:00;0,311;W
Szk kft;'+A';2024.03.07 08:15:00;0,368;W
Szk kft;'+A';2024.03.07 08:30:00;0,385;W
Szk kft;'+A';2024.03.07 08:45:00;0,282;W
Szk kft;'+A';2024.03.07 09:00:00;0,437;W
Szk kft;'+A';2024.03.07 09:15:00;0,4;W
Szk kft;'+A';2024.03.07 09:30:00;0,468;W
Szk kft;'+A';2024.03.07 09:45:00;0,648;W
Szk kft;'+A';2024.03.07 10:00:00;0,453;W
Szk kft;'+A';2024.03.07 10:15:00;0,444;W
Szk kft;'+A';2024.03.07 10:30:00;0,463;W
Szk kft;'+A';2024.03.07 10:45:00;0,329;W
Szk kft;'+A';2024.03.07 11:00:00;0,456;W
Szk kft;'+A';2024.03.07 11:15:00;0,485;W
Szk kft;'+A';2024.03.07 11:30:00;0,46;W
Szk kft;'+A';2024.03.07 11:45:00;1,223;W
Szk kft;'+A';2024.03.07 12:00:00;1,011;W
Szk kft;'+A';2024.03.07 12:15:00;0,709;W
Szk kft;'+A';2024.03.07 12:30:00;0,785;W
Szk kft;'+A';2024.03.07 12:45:00;0,354;W
Szk kft;'+A';2024.03.07 13:00:00;0,346;W
Szk kft;'+A';2024.03.07 13:15:00;0,584;W
Szk kft;'+A';2024.03.07 13:30:00;0,433;W
Szk kft;'+A';2024.03.07 13:45:00;0,589;W
Szk kft;'+A';2024.03.07 14:00:00;0,594;W
Szk kft;'+A';2024.03.07 14:15:00;0,458;W
Szk kft;'+A';2024.03.07 14:30:00;0,535;W
Szk kft;'+A';2024.03.07 14:45:00;0,576;W
Szk kft;'+A';2024.03.07 15:00:00;0,721;W
Szk kft;'+A';2024.03.07 15:15:00;0,864;W
Szk kft;'+A';2024.03.07 15:30:00;1,17;W
Szk kft;'+A';2024.03.07 15:45:00;0,868;W
Szk kft;'+A';2024.03.07 16:00:00;1,088;W
Szk kft;'+A';2024.03.07 16:15:00;1,432;W
Szk kft;'+A';2024.03.07 16:30:00;1,244;W
Szk kft;'+A';2024.03.07 16:45:00;1,567;W
Szk kft;'+A';2024.03.07 17:00:00;1,196;W
Szk kft;'+A';2024.03.07 17:15:00;1,265;W
Szk kft;'+A';2024.03.07 17:30:00;1,661;W
Szk kft;'+A';2024.03.07 17:45:00;1,596;W
Szk kft;'+A';2024.03.07 18:00:00;1,53;W
Szk kft;'+A';2024.03.07 18:15:00;1,497;W
Szk kft;'+A';2024.03.07 18:30:00;2,134;W
Szk kft;'+A';2024.03.07 18:45:00;2,039;W
Szk kft;'+A';2024.03.07 19:00:00;1,749;W
Szk kft;'+A';2024.03.07 19:15:00;2,121;W
Szk kft;'+A';2024.03.07 19:30:00;2,187;W
Szk kft;'+A';2024.03.07 19:45:00;2,706;W
Szk kft;'+A';2024.03.07 20:00:00;2,273;W
Szk kft;'+A';2024.03.07 20:15:00;2,446;W
Szk kft;'+A';2024.03.07 20:30:00;2,189;W
Szk kft;'+A';2024.03.07 20:45:00;2,008;W
Szk kft;'+A';2024.03.07 21:00:00;2,078;W
Szk kft;'+A';2024.03.07 21:15:00;2,57;W
Szk kft;'+A';2024.03.07 21:30:00;2,368;W
Szk kft;'+A';2024.03.07 21:45:00;1,891;W
Szk kft;'+A';2024.03.07 22:00:00;1,936;W
Szk kft;'+A';2024.03.07 22:15:00;2,217;W
Szk kft;'+A';2024.03.07 22:30:00;2,151;W
Szk kft;'+A';2024.03.07 22:45:00;1,948;W
Szk kft;'+A';2024.03.07 23:00:00;1,659;W
Szk kft;'+A';2024.03.07 23:15:00;1,805;W
Szk kft;'+A';2024.03.07 23:30:00;1,845;W
Szk kft;'+A';2024.03.07 23:45:00;1,488;W
Szk kft;'+A';2024.03.08 00:00:00;1,517;W
Szk kft;'+A';2024.03.08 00:15:00;1,498;W
Szk kft;'+A';2024.03.08 00:30:00;1,244;W
Szk kft;'+A';2024.03.08 00:45:00;1,406;W
Szk kft;'+A';2024.03.08 01:00:00;1,499;W
Szk kft;'+A';2024.03.08 01:15:00;1,103;W
Szk kft;'+A';2024.03.08 01:30:00;1,005;W
Szk kft;'+A';2024.03.08 01:45:00;0,892;W
Szk kft;'+A';2024.03.08 02:00:00;0,823;W
Szk kft;'+A';2024.03.08 02:15:00;0,829;W
Szk kft;'+A';2024.03.08 02:30:00;0,808;W
Szk kft;'+A';2024.03.08 02:45:00;0,716;W
Szk kft;'+A';2024.03.08 03:00:00;0,641;W
Szk kft;'+A';2024.03.08 03:15:00;0,833;W
Szk kft;'+A';2024.03.08 03:30:00;0,638;W
Szk kft;'+A';2024.03.08 03:45:00;0,708;W
Szk kft;'+A';2024.03.08 04:00:00;0,769;W
Szk kft;'+A';2024.03.08 04:15:00;0,699;W
Szk kft;'+A';2024.03.08 04:30:00;0,683;W
Szk kft;'+A';2024.03.08 04:45:00;0,636;W
Szk kft;'+A';2024.03.08 05:00:00;0,558;W
Szk kft;'+A';2024.03.08 05:15:00;0,642;W
Szk kft;'+A';2024.03.08 05:30:00;0,662;W
Szk kft;'+A';2024.03.08 05:45:00;0,504;W
Szk kft;'+A';2024.03.08 06:00:00;0,733;W
Szk kft;'+A';2024.03.08 06:15:00;0,563;W
Szk kft;'+A';2024.03.08 06:30:00;0,686;W
Szk kft;'+A';2024.03.08 06:45:00;0,538;W
Szk kft;'+A';2024.03.08 07:00:00;0,702;W
Szk kft;'+A';2024.03.08 07:15:00;0,567;W
Szk kft;'+A';2024.03.08 07:30:00;0,507;W
Szk kft;'+A';2024.03.08 07:45:00;0,572;W
Szk kft;'+A';2024.03.08 08:00:00;0,357;W
Szk kft;'+A';2024.03.08 08:15:00;0,487;W
Szk kft;'+A';2024.03.08 08:30:00;0,447;W
Szk kft;'+A';2024.03.08 08:45:00;0,442;W
Szk kft;'+A';2024.03.08 09:00:00;0,423;W
Szk kft;'+A';2024.03.08 09:15:00;0,505;W
Szk kft;'+A';2024.03.08 09:30:00;0,458;W
Szk kft;'+A';2024.03.08 09:45:00;0,589;W
Szk kft;'+A';2024.03.08 10:00:00;0,381;W
Szk kft;'+A';2024.03.08 10:15:00;0,233;W
Szk kft;'+A';2024.03.08 10:30:00;0,196;W
Szk kft;'+A';2024.03.08 10:45:00;0,43;W
Szk kft;'+A';2024.03.08 11:00:00;0,334;W
Szk kft;'+A';2024.03.08 11:15:00;0,285;W
Szk kft;'+A';2024.03.08 11:30:00;0,187;W
Szk kft;'+A';2024.03.08 11:45:00;0,232;W
Szk kft;'+A';2024.03.08 12:00:00;0,428;W
Szk kft;'+A';2024.03.08 12:15:00;0,281;W
Szk kft;'+A';2024.03.08 12:30:00;0,384;W
Szk kft;'+A';2024.03.08 12:45:00;0,547;W
Szk kft;'+A';2024.03.08 13:00:00;0,29;W
Szk kft;'+A';2024.03.08 13:15:00;0,639;W
Szk kft;'+A';2024.03.08 13:30:00;0,442;W
Szk kft;'+A';2024.03.08 13:45:00;0,41;W
Szk kft;'+A';2024.03.08 14:00:00;1,346;W
Szk kft;'+A';2024.03.08 14:15:00;1,412;W
Szk kft;'+A';2024.03.08 14:30:00;1,565;W
Szk kft;'+A';2024.03.08 14:45:00;1,219;W
Szk kft;'+A';2024.03.08 15:00:00;1,664;W
Szk kft;'+A';2024.03.08 15:15:00;1,909;W
Szk kft;'+A';2024.03.08 15:30:00;1,974;W
Szk kft;'+A';2024.03.08 15:45:00;2,703;W
Szk kft;'+A';2024.03.08 16:00:00;2,709;W
Szk kft;'+A';2024.03.08 16:15:00;2,782;W
Szk kft;'+A';2024.03.08 16:30:00;2,777;W
Szk kft;'+A';2024.03.08 16:45:00;2,994;W
Szk kft;'+A';2024.03.08 17:00:00;3,085;W
Szk kft;'+A';2024.03.08 17:15:00;3,486;W
Szk kft;'+A';2024.03.08 17:30:00;3,27;W
Szk kft;'+A';2024.03.08 17:45:00;3,336;W
Szk kft;'+A';2024.03.08 18:00:00;3,644;W
Szk kft;'+A';2024.03.08 18:15:00;2,468;W
Szk kft;'+A';2024.03.08 18:30:00;3,875;W
Szk kft;'+A';2024.03.08 18:45:00;4,287;W
Szk kft;'+A';2024.03.08 19:00:00;4,248;W
Szk kft;'+A';2024.03.08 19:15:00;4,313;W
Szk kft;'+A';2024.03.08 19:30:00;4,131;W
Szk kft;'+A';2024.03.08 19:45:00;4,461;W
Szk kft;'+A';2024.03.08 20:00:00;4,32;W
Szk kft;'+A';2024.03.08 20:15:00;4,573;W
Szk kft;'+A';2024.03.08 20:30:00;4,526;W
Szk kft;'+A';2024.03.08 20:45:00;4,45;W
Szk kft;'+A';2024.03.08 21:00:00;4,578;W
Szk kft;'+A';2024.03.08 21:15:00;4,625;W
Szk kft;'+A';2024.03.08 21:30:00;4,537;W
Szk kft;'+A';2024.03.08 21:45:00;4,29;W
Szk kft;'+A';2024.03.08 22:00:00;4,546;W
Szk kft;'+A';2024.03.08 22:15:00;4,265;W
Szk kft;'+A';2024.03.08 22:30:00;4,186;W
Szk kft;'+A';2024.03.08 22:45:00;4,38;W
Szk kft;'+A';2024.03.08 23:00:00;4,486;W
Szk kft;'+A';2024.03.08 23:15:00;3,828;W
Szk kft;'+A';2024.03.08 23:30:00;2,722;W
Szk kft;'+A';2024.03.08 23:45:00;1,89;W
Szk kft;'+A';2024.03.09 00:00:00;1,688;W
Szk kft;'+A';2024.03.09 00:15:00;1,65;W
Szk kft;'+A';2024.03.09 00:30:00;1,665;W
Szk kft;'+A';2024.03.09 00:45:00;1,511;W
Szk kft;'+A';2024.03.09 01:00:00;1,38;W
Szk kft;'+A';2024.03.09 01:15:00;1,439;W
Szk kft;'+A';2024.03.09 01:30:00;1,363;W
Szk kft;'+A';2024.03.09 01:45:00;1,321;W
Szk kft;'+A';2024.03.09 02:00:00;1,355;W
Szk kft;'+A';2024.03.09 02:15:00;1,384;W
Szk kft;'+A';2024.03.09 02:30:00;1,469;W
Szk kft;'+A';2024.03.09 02:45:00;1,481;W
Szk kft;'+A';2024.03.09 03:00:00;1,238;W
Szk kft;'+A';2024.03.09 03:15:00;1,203;W
Szk kft;'+A';2024.03.09 03:30:00;1,091;W
Szk kft;'+A';2024.03.09 03:45:00;0,913;W
Szk kft;'+A';2024.03.09 04:00:00;0,996;W
Szk kft;'+A';2024.03.09 04:15:00;0,947;W
Szk kft;'+A';2024.03.09 04:30:00;0,785;W
Szk kft;'+A';2024.03.09 04:45:00;0,83;W
Szk kft;'+A';2024.03.09 05:00:00;0,835;W
Szk kft;'+A';2024.03.09 05:15:00;0,761;W
Szk kft;'+A';2024.03.09 05:30:00;0,799;W
Szk kft;'+A';2024.03.09 05:45:00;0,669;W
Szk kft;'+A';2024.03.09 06:00:00;0,689;W
Szk kft;'+A';2024.03.09 06:15:00;0,767;W
Szk kft;'+A';2024.03.09 06:30:00;0,714;W
Szk kft;'+A';2024.03.09 06:45:00;0,611;W
Szk kft;'+A';2024.03.09 07:00:00;0,736;W
Szk kft;'+A';2024.03.09 07:15:00;0,483;W
Szk kft;'+A';2024.03.09 07:30:00;0,365;W
Szk kft;'+A';2024.03.09 07:45:00;0,478;W
Szk kft;'+A';2024.03.09 08:00:00;0,201;W
Szk kft;'+A';2024.03.09 08:15:00;0,153;W
Szk kft;'+A';2024.03.09 08:30:00;0,26;W
Szk kft;'+A';2024.03.09 08:45:00;0,072;W
Szk kft;'+A';2024.03.09 09:00:00;0,114;W
Szk kft;'+A';2024.03.09 09:15:00;0,052;W
Szk kft;'+A';2024.03.09 09:30:00;0,002;W
Szk kft;'+A';2024.03.09 09:45:00;0,027;W
Szk kft;'+A';2024.03.09 10:00:00;0,012;W
Szk kft;'+A';2024.03.09 10:15:00;0;W
Szk kft;'+A';2024.03.09 10:30:00;0;W
Szk kft;'+A';2024.03.09 10:45:00;0;W
Szk kft;'+A';2024.03.09 11:00:00;0;W
Szk kft;'+A';2024.03.09 11:15:00;0;W
Szk kft;'+A';2024.03.09 11:30:00;0;W
Szk kft;'+A';2024.03.09 11:45:00;0;W
Szk kft;'+A';2024.03.09 12:00:00;0;W
Szk kft;'+A';2024.03.09 12:15:00;0;W
Szk kft;'+A';2024.03.09 12:30:00;0,029;W
Szk kft;'+A';2024.03.09 12:45:00;0,13;W
Szk kft;'+A';2024.03.09 13:00:00;0,009;W
Szk kft;'+A';2024.03.09 13:15:00;0;W
Szk kft;'+A';2024.03.09 13:30:00;0,038;W
Szk kft;'+A';2024.03.09 13:45:00;0,005;W
Szk kft;'+A';2024.03.09 14:00:00;0,041;W
Szk kft;'+A';2024.03.09 14:15:00;0,126;W
Szk kft;'+A';2024.03.09 14:30:00;0,12;W
Szk kft;'+A';2024.03.09 14:45:00;0,162;W
Szk kft;'+A';2024.03.09 15:00:00;0,214;W
Szk kft;'+A';2024.03.09 15:15:00;0,499;W
Szk kft;'+A';2024.03.09 15:30:00;1,354;W
Szk kft;'+A';2024.03.09 15:45:00;1,455;W
Szk kft;'+A';2024.03.09 16:00:00;1,178;W
Szk kft;'+A';2024.03.09 16:15:00;1,198;W
Szk kft;'+A';2024.03.09 16:30:00;0,984;W
Szk kft;'+A';2024.03.09 16:45:00;1,101;W
Szk kft;'+A';2024.03.09 17:00:00;1,225;W
Szk kft;'+A';2024.03.09 17:15:00;1,432;W
Szk kft;'+A';2024.03.09 17:30:00;1,044;W
Szk kft;'+A';2024.03.09 17:45:00;1,15;W
Szk kft;'+A';2024.03.09 18:00:00;1,415;W
Szk kft;'+A';2024.03.09 18:15:00;1,328;W
Szk kft;'+A';2024.03.09 18:30:00;1,894;W
Szk kft;'+A';2024.03.09 18:45:00;1,436;W
Szk kft;'+A';2024.03.09 19:00:00;1,434;W
Szk kft;'+A';2024.03.09 19:15:00;1,807;W
Szk kft;'+A';2024.03.09 19:30:00;1,585;W
Szk kft;'+A';2024.03.09 19:45:00;1,802;W
Szk kft;'+A';2024.03.09 20:00:00;1,637;W
Szk kft;'+A';2024.03.09 20:15:00;2,046;W
Szk kft;'+A';2024.03.09 20:30:00;1,807;W
Szk kft;'+A';2024.03.09 20:45:00;1,486;W
Szk kft;'+A';2024.03.09 21:00:00;1,572;W
Szk kft;'+A';2024.03.09 21:15:00;1,582;W
Szk kft;'+A';2024.03.09 21:30:00;1,682;W
Szk kft;'+A';2024.03.09 21:45:00;1,48;W
Szk kft;'+A';2024.03.09 22:00:00;1,508;W
